Date,^GSPC,DJI,Nikkei,IBEX,VIX
2013-11-20,1781.3699951171875,15900.8203125,15076.080078125,9559.490234375,13.399999618530273
2013-11-21,1795.8499755859375,16009.990234375,15365.599609375,9599.2900390625,12.65999984741211
2013-11-22,1804.760009765625,16064.76953125,15381.7197265625,9677.390625,12.260000228881836
2013-11-25,1802.47998046875,16072.5400390625,15619.1298828125,9689.08984375,12.789999961853027
2013-11-26,1802.75,16072.7998046875,15515.240234375,9714.58984375,12.8100004196167
2013-11-27,1807.22998046875,16097.330078125,15449.6298828125,9808.390625,12.979999542236328
2013-11-29,1805.81005859375,16086.41015625,15661.8701171875,9837.58984375,13.699999809265137
2013-12-02,1800.9000244140625,16008.76953125,15655.0703125,9745.490234375,14.229999542236328
2013-12-03,1795.1500244140625,15914.6201171875,15749.66015625,9604.990234375,14.550000190734863
2013-12-04,1792.81005859375,15889.76953125,15407.9404296875,9540.490234375,14.699999809265137
2013-12-05,1785.030029296875,15821.509765625,15177.490234375,9392.08984375,15.079999923706055
2013-12-06,1805.0899658203125,16020.2001953125,15299.8603515625,9400.490234375,13.789999961853027
2013-12-09,1808.3699951171875,16025.5302734375,15650.2099609375,9487.390625,13.489999771118164
2013-12-10,1802.6199951171875,15973.1298828125,15611.3095703125,9438.2900390625,13.90999984741211
2013-12-11,1782.219970703125,15843.5302734375,15515.0595703125,9358.6904296875,15.420000076293945
2013-12-12,1775.5,15739.4296875,15341.8203125,9272.08984375,15.539999961853027
2013-12-13,1775.3199462890625,15755.3603515625,15403.1103515625,9272.6904296875,15.760000228881836
2013-12-16,1786.5400390625,15884.5703125,15152.91015625,9429.490234375,16.030000686645508
2013-12-17,1781.0,15875.259765625,15278.6298828125,9343.390625,16.209999084472656
2013-12-18,1810.6500244140625,16167.9697265625,15587.7998046875,9443.58984375,13.800000190734863
2013-12-19,1809.5999755859375,16179.080078125,15859.2197265625,9617.08984375,14.149999618530273
2013-12-20,1818.3199462890625,16221.1396484375,15870.419921875,9689.890625,13.789999961853027
2013-12-24,1833.3199462890625,16357.5498046875,15889.330078125,9819.490234375,12.479999542236328
2013-12-27,1841.4000244140625,16478.41015625,16178.9404296875,9900.08984375,12.460000038146973
2013-12-30,1841.0699462890625,16504.2890625,16291.3095703125,9901.890625,13.5600004196167
2014-01-06,1826.77001953125,16425.099609375,15908.8798828125,9888.490234375,13.550000190734863
2014-01-07,1837.8800048828125,16530.939453125,15814.3701171875,10178.689453125,12.920000076293945
2014-01-08,1837.489990234375,16462.740234375,16121.4501953125,10253.5888671875,12.869999885559082
2014-01-09,1838.1300048828125,16444.759765625,15880.330078125,10234.189453125,12.890000343322754
2014-01-10,1842.3699951171875,16437.05078125,15912.0595703125,10290.5888671875,12.140000343322754
2014-01-14,1838.8800048828125,16373.8603515625,15422.400390625,10381.9892578125,12.279999732971191
2014-01-15,1848.3800048828125,16481.939453125,15808.73046875,10524.9892578125,12.279999732971191
2014-01-16,1845.8900146484375,16417.009765625,15747.2001953125,10455.4892578125,12.529999732971191
2014-01-17,1838.699951171875,16458.560546875,15734.4599609375,10465.689453125,12.4399995803833
2014-01-21,1843.800048828125,16414.439453125,15795.9599609375,10357.3896484375,12.869999885559082
2014-01-22,1844.8599853515625,16373.33984375,15820.9599609375,10279.689453125,12.84000015258789
2014-01-23,1828.4599609375,16197.349609375,15695.8896484375,10241.189453125,13.770000457763672
2014-01-24,1790.2900390625,15879.1103515625,15391.5595703125,9868.890625,18.139999389648438
2014-01-27,1781.56005859375,15837.8798828125,15005.73046875,9758.390625,17.420000076293945
2014-01-28,1792.5,15928.5595703125,14980.16015625,9879.08984375,15.800000190734863
2014-01-29,1774.199951171875,15738.7900390625,15383.91015625,9896.1904296875,17.350000381469727
2014-01-30,1794.18994140625,15848.6103515625,15007.0595703125,9964.490234375,17.290000915527344
2014-01-31,1782.5899658203125,15698.849609375,14914.5302734375,9920.1904296875,18.40999984741211
2014-02-03,1741.8900146484375,15372.7998046875,14619.1298828125,9725.390625,21.440000534057617
2014-02-04,1755.199951171875,15445.240234375,14008.4697265625,9754.2900390625,19.110000610351562
2014-02-05,1751.6400146484375,15440.23046875,14180.3798828125,9774.990234375,19.950000762939453
2014-02-06,1773.4300537109375,15628.5302734375,14155.1201171875,9964.58984375,17.229999542236328
2014-02-07,1797.02001953125,15794.080078125,14462.41015625,10072.390625,15.289999961853027
2014-02-10,1799.8399658203125,15801.7900390625,14718.33984375,9982.6904296875,15.260000228881836
2014-02-12,1819.260009765625,15963.9404296875,14800.0595703125,10080.7900390625,14.300000190734863
2014-02-13,1829.8299560546875,16027.58984375,14534.740234375,10098.890625,14.140000343322754
2014-02-14,1838.6300048828125,16154.3896484375,14313.0302734375,10132.7890625,13.569999694824219
2014-02-18,1840.760009765625,16130.400390625,14843.240234375,10042.6904296875,13.869999885559082
2014-02-19,1828.75,16040.5595703125,14766.5302734375,10053.7900390625,15.5
2014-02-20,1839.780029296875,16133.23046875,14449.1796875,10062.1904296875,14.789999961853027
2014-02-21,1836.25,16103.2998046875,14865.669921875,10070.990234375,14.680000305175781
2014-02-24,1847.6099853515625,16207.1396484375,14837.6796875,10193.0888671875,14.229999542236328
2014-02-25,1845.1199951171875,16179.66015625,15051.599609375,10242.4892578125,13.670000076293945
2014-02-26,1845.1600341796875,16198.41015625,14970.9697265625,10224.2890625,14.350000381469727
2014-02-27,1854.2900390625,16272.650390625,14923.1103515625,10164.0888671875,14.039999961853027
2014-02-28,1859.449951171875,16321.7099609375,14841.0703125,10114.1904296875,14.0
2014-03-03,1845.72998046875,16168.0302734375,14652.23046875,9878.6904296875,16.0
2014-03-04,1873.9100341796875,16395.880859375,14721.48046875,10126.689453125,14.100000381469727
2014-03-05,1873.81005859375,16360.1796875,14897.6298828125,10215.189453125,13.890000343322754
2014-03-06,1877.030029296875,16421.890625,15134.75,10303.9892578125,14.210000038146973
2014-03-07,1878.0400390625,16452.720703125,15274.0703125,10164.189453125,14.109999656677246
2014-03-10,1877.1700439453125,16418.6796875,15120.1396484375,10194.5888671875,14.199999809265137
2014-03-11,1867.6300048828125,16351.25,15224.1103515625,10163.2890625,14.800000190734863
2014-03-12,1868.199951171875,16340.080078125,14830.3896484375,10070.390625,14.470000267028809
2014-03-13,1846.3399658203125,16108.8896484375,14815.98046875,9950.2900390625,16.219999313354492
2014-03-14,1841.1300048828125,16065.669921875,14327.66015625,9811.990234375,17.81999969482422
2014-03-17,1858.8299560546875,16247.2197265625,14277.669921875,9974.990234375,15.640000343322754
2014-03-18,1872.25,16336.1904296875,14411.26953125,10051.390625,14.520000457763672
2014-03-19,1860.77001953125,16222.169921875,14462.51953125,10093.2900390625,15.119999885559082
2014-03-20,1872.010009765625,16331.0498046875,14224.23046875,10079.890625,14.520000457763672
2014-03-24,1857.43994140625,16276.6904296875,14475.2998046875,9913.08984375,15.09000015258789
2014-03-25,1865.6199951171875,16367.8798828125,14423.1904296875,9990.490234375,14.020000457763672
2014-03-26,1852.56005859375,16268.990234375,14477.16015625,10140.7890625,14.930000305175781
2014-03-27,1849.0400390625,16264.23046875,14622.8896484375,10198.9892578125,14.619999885559082
2014-03-28,1857.6199951171875,16323.0595703125,14696.0302734375,10328.8896484375,14.40999984741211
2014-03-31,1872.3399658203125,16457.66015625,14827.830078125,10340.4892578125,13.880000114440918
2014-04-01,1885.52001953125,16532.609375,14791.990234375,10463.0888671875,13.100000381469727
2014-04-02,1890.9000244140625,16573.0,14946.3203125,10435.7890625,13.09000015258789
2014-04-03,1888.77001953125,16572.55078125,15071.8798828125,10584.0888671875,13.369999885559082
2014-04-04,1865.0899658203125,16412.7109375,15063.76953125,10677.189453125,13.960000038146973
2014-04-07,1845.0400390625,16245.8701171875,14808.849609375,10606.189453125,15.569999694824219
2014-04-08,1851.9599609375,16256.1396484375,14606.8798828125,10480.4892578125,14.890000343322754
2014-04-09,1872.1800537109375,16437.1796875,14299.6904296875,10485.189453125,13.819999694824219
2014-04-10,1833.0799560546875,16170.2197265625,14300.1201171875,10336.0888671875,15.890000343322754
2014-04-11,1815.68994140625,16026.75,13960.0498046875,10205.3896484375,17.030000686645508
2014-04-14,1830.6099853515625,16173.240234375,13910.16015625,10188.189453125,16.110000610351562
2014-04-15,1842.97998046875,16262.5595703125,13996.8095703125,10103.490234375,15.609999656677246
2014-04-16,1862.31005859375,16424.849609375,14417.6796875,10267.8896484375,14.180000305175781
2014-04-17,1864.8499755859375,16408.5390625,14417.5302734375,10292.3896484375,13.359999656677246
2014-04-22,1879.550048828125,16514.369140625,14388.76953125,10437.7890625,13.1899995803833
2014-04-23,1875.3900146484375,16501.650390625,14546.26953125,10424.3896484375,13.270000457763672
2014-04-24,1878.6099853515625,16501.650390625,14404.990234375,10461.9892578125,13.319999694824219
2014-04-25,1863.4000244140625,16361.4599609375,14429.259765625,10306.189453125,14.0600004196167
2014-04-28,1869.4300537109375,16448.740234375,14288.23046875,10320.8896484375,13.970000267028809
2014-04-30,1883.949951171875,16580.83984375,14304.1103515625,10458.9892578125,13.40999984741211
2014-05-02,1881.1400146484375,16512.890625,14457.509765625,10474.4892578125,12.90999984741211
2014-05-07,1878.2099609375,16518.5390625,14033.4501953125,10413.7890625,13.399999618530273
2014-05-08,1875.6300048828125,16550.970703125,14163.7802734375,10591.189453125,13.430000305175781
2014-05-09,1878.47998046875,16583.33984375,14199.58984375,10487.189453125,12.920000076293945
2014-05-12,1896.6500244140625,16695.470703125,14149.51953125,10566.9892578125,12.229999542236328
2014-05-13,1897.449951171875,16715.439453125,14425.4404296875,10587.189453125,12.130000114440918
2014-05-14,1888.530029296875,16613.970703125,14405.759765625,10613.8896484375,12.170000076293945
2014-05-15,1870.8499755859375,16446.810546875,14298.2099609375,10364.9892578125,13.170000076293945
2014-05-16,1877.8599853515625,16491.310546875,14096.58984375,10478.689453125,12.4399995803833
2014-05-19,1885.0799560546875,16511.859375,14006.4404296875,10425.4892578125,12.420000076293945
